RowNo,"P1_rph","P2_unique_dns_req","P3_domain_rph","P4_avg_rpm","P5_high_req","P6_mx","P7_ptr","P8_dnsserver","P9_TDL","P10_SDL","P11_unique_ratio","P12_nx","P13_flow_ratio","P14_dnsrph","P15_len","P16_IRC_ratio","P17_domain_length","P18_SMB_ratio","P19_TLS_ratio","P20_SSH_ratio","P21_MQTT_ratio","P22_TFTP_ratio","P23_NBNS_ratio","P24_TCP_ratio","P25_DCERPC_ratio","P26_ICMP_ratio","P27_DHCP_ratio","P28_UNIQUEDST_count","P29_DST_count",ReqTime,"ip_src"
153,146,0,0,0,0,0,0,0,0,0,0,0,0,0,"54.10958904109589",0,0,0,0,0,0,0,0,1,0,0,0,1,146,1276578000,"124.123.187.64"
154,210,0,0,0,0,0,0,0,0,0,0,0,0,0,"82.98095238095237",0,0,0,0,0,0,0,0,0,0,0,0,3,210,1313744400,"124.13.76.15"
155,137,0,0,0,0,0,0,0,0,0,0,0,0,0,"1011.1459854014598",0,0,0,0,0,0,0,0,"0.8905109489051095",0,0,0,2,137,1276333200,"124.198.191.30"
156,221,0,0,0,0,0,0,0,0,0,0,0,0,0,"136.28054298642533",0,0,0,0,0,0,0,0,0,0,0,0,3,221,1313744400,"124.207.144.243"
157,182,0,0,0,0,0,0,0,0,0,0,0,0,0,"1052.6703296703297",0,0,0,0,0,0,0,0,0,0,0,0,2,182,1313740800,"124.227.108.43"
158,245,0,0,0,0,0,0,0,0,0,0,0,0,0,"81.14693877551021",0,0,0,0,0,0,0,0,0,0,0,0,2,245,1313740800,"124.228.41.13"
159,345,0,0,0,0,0,0,0,0,0,0,0,0,0,"1075.640579710145",0,0,0,0,0,0,0,0,0,0,0,0,1,345,1313740800,"124.91.191.204"
160,508,0,0,0,0,0,0,0,0,0,0,0,0,0,"95.59251968503936",0,0,0,0,0,0,0,0,0,0,0,0,3,508,1313744400,"124.91.38.8"
161,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,"139.9090909090909",0,0,0,0,0,0,0,0,0,0,0,0,1,1232,1313744400,"125.203.100.27"
162,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,"510.8930363864492",0,0,0,0,0,0,0,0,0,0,0,0,1,3188,1276570800,"125.30.95.202"
163,136,0,0,0,0,0,0,0,0,0,0,0,0,0,"1771.5661764705883",0,0,0,0,0,0,0,0,"0.9558823529411765",0,0,0,1,136,1313740800,"125.39.101.30"
164,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,"1406.8999481596682",0,0,0,0,0,0,0,0,"0.9725246241575947",0,0,0,3,1929,1313740800,"125.39.78.235"
165,326,0,0,0,0,0,0,0,0,0,0,0,0,0,"1296.2730061349694",0,0,0,0,0,0,0,0,"0.8926380368098159",0,0,0,1,326,1276318800,"125.6.164.41"
166,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,"1302.995918367347",0,0,0,0,0,0,0,0,"0.9730612244897959",0,0,0,1,1225,1276322400,"125.6.164.41"
167,3339,0,0,0,0,0,0,0,0,0,0,0,0,0,"1294.2437855645403",0,0,0,0,0,0,0,0,"0.9260257562144355",0,0,0,1,3339,1276326000,"125.6.164.41"
168,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,"1301.9245701608431",0,0,0,0,0,0,0,0,"0.9761508596783139",0,0,0,1,1803,1276329600,"125.6.164.41"
169,756,0,0,0,0,0,0,0,0,0,0,0,0,0,"1304.0277777777778",0,0,0,0,0,0,0,0,"0.9722222222222222",0,0,0,1,756,1276333200,"125.6.164.41"
170,3384,0,0,0,0,0,0,0,0,0,0,0,0,0,"1304.0277777777778",0,0,0,0,0,0,0,0,"0.9722222222222222",0,0,0,2,3384,1276336800,"125.6.164.41"
171,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,"1303.46171070309",0,0,0,0,0,0,0,0,"0.9722346618898343",0,0,0,2,2233,1276340400,"125.6.164.41"
172,1658,0,0,0,0,0,0,0,0,0,0,0,0,0,"1302.503015681544",0,0,0,0,0,0,0,0,"0.9722557297949337",0,0,0,1,1658,1276344000,"125.6.164.41"
173,3313,0,0,0,0,0,0,0,0,0,0,0,0,0,"1303.6462420766677",0,0,0,0,0,0,0,0,"0.9722306067008754",0,0,0,1,3313,1276347600,"125.6.164.41"
174,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,"1304.0277777777778",0,0,0,0,0,0,0,0,"0.9722222222222222",0,0,0,1,1656,1276351200,"125.6.164.41"
175,4434,0,0,0,0,0,0,0,0,0,0,0,0,0,"1283.9093369418133",0,0,0,"0.0020297699594046007",0,0,0,0,"0.970681100586378",0,0,0,1,4434,1276358400,"125.6.164.41"
176,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,"1303.3259300388672",0,0,0,0,0,0,0,0,"0.9722376457523598",0,0,0,1,1801,1276365600,"125.6.164.41"
177,236,0,0,0,0,0,0,0,0,0,0,0,0,0,"213.49576271186442",0,0,0,0,0,0,0,0,"0.75",0,0,0,1,236,1276318800,"125.6.164.43"
178,337,0,0,0,0,0,0,0,0,0,0,0,0,0,"191.02373887240356",0,0,0,0,0,0,0,0,"0.7507418397626113",0,0,0,1,337,1276322400,"125.6.164.43"
179,376,0,0,0,0,0,0,0,0,0,0,0,0,0,"141.4468085106383",0,0,0,0,0,0,0,0,"0.7526595744680851",0,0,0,1,376,1276326000,"125.6.164.43"
180,199,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,"0.7537688442211056",0,0,0,1,199,1276329600,"125.6.164.43"
181,394,0,0,0,0,0,0,0,0,0,0,0,0,0,"142.61928934010152",0,0,0,0,0,0,0,0,"0.751269035532995",0,0,0,2,394,1276336800,"125.6.164.43"
182,256,0,0,0,0,0,0,0,0,0,0,0,0,0,"142.078125",0,0,0,0,0,0,0,0,"0.75",0,0,0,2,256,1276340400,"125.6.164.43"
183,188,0,0,0,0,0,0,0,0,0,0,0,0,0,"141.4468085106383",0,0,0,0,0,0,0,0,"0.75",0,0,0,1,188,1276344000,"125.6.164.43"
184,376,0,0,0,0,0,0,0,0,0,0,0,0,0,"141.4468085106383",0,0,0,0,0,0,0,0,"0.75",0,0,0,1,376,1276347600,"125.6.164.43"
185,188,0,0,0,0,0,0,0,0,0,0,0,0,0,"141.4468085106383",0,0,0,0,0,0,0,0,"0.75",0,0,0,1,188,1276351200,"125.6.164.43"
186,488,0,0,0,0,0,0,0,0,0,0,0,0,0,"140.2766393442623",0,0,0,0,0,0,0,0,"0.75",0,0,0,1,488,1276358400,"125.6.164.43"
187,200,0,0,0,0,0,0,0,0,0,0,0,0,0,"139.5",0,0,0,0,0,0,0,0,"0.75",0,0,0,1,200,1276365600,"125.6.164.43"
188,601,0,0,0,0,0,0,0,0,0,0,0,0,0,"319.0565723793677",0,0,0,0,0,0,0,0,"0.7803660565723793",0,0,0,1,601,1276358400,"125.6.164.51"
189,815,0,0,0,0,0,0,0,0,0,0,0,0,0,"385.6319018404908",0,0,0,0,0,0,0,0,"0.7987730061349694",0,0,0,1,815,1276362000,"125.6.164.51"
190,153,0,0,0,0,0,0,0,0,0,0,0,0,0,"135.9607843137255",0,0,0,0,0,0,0,0,0,0,0,0,3,153,1313744400,"125.84.182.153"
191,561,0,0,0,0,0,0,0,0,0,0,0,0,0,"1151.1461675579324",0,0,0,"0.017825311942959002",0,0,0,0,"0.9233511586452763",0,0,0,4,561,1276333200,"128.121.146.100"
192,621,0,0,0,0,0,0,0,0,0,0,0,0,0,"1405.669887278583",0,0,0,0,0,0,0,0,"0.030595813204508857",0,0,0,1,621,1350090000,"128.135.70.9"
193,110,0,0,0,0,0,0,0,0,0,0,0,0,0,"1217.2272727272727",0,0,0,0,0,0,0,0,"0.9454545454545454",0,0,0,2,110,1276333200,"128.242.240.116"
194,758,0,0,0,0,0,0,0,0,0,0,0,0,0,"1297.019788918206",0,0,0,0,0,0,0,0,"0.9630606860158312",0,0,0,3,758,1276333200,"128.242.240.148"
195,344,0,0,0,0,0,0,0,0,0,0,0,0,0,"1114.5843023255813",0,0,0,0,0,0,0,0,"0.9302325581395349",0,0,0,2,344,1276333200,"128.242.245.116"
196,332,0,0,0,0,0,0,0,0,0,0,0,0,0,"1219.8734939759036",0,0,0,0,0,0,0,0,"0.9548192771084337",0,0,0,3,332,1276333200,"128.242.245.20"
197,165,0,0,0,0,0,0,0,0,0,0,0,0,0,"1169.1272727272728",0,0,0,0,0,0,0,0,"0.9393939393939394",0,0,0,2,165,1276333200,"128.242.245.84"
198,191,0,0,0,0,0,0,0,0,0,0,0,0,0,"649.8795811518324",0,0,0,0,0,0,0,0,"0.8638743455497382",0,0,0,1,191,1276333200,"128.30.52.168"
199,511,0,0,0,0,0,0,0,0,0,0,0,0,0,"1414.4520547945206",0,0,0,0,0,0,0,0,"0.9804305283757339",0,0,0,1,511,1276333200,"128.30.52.72"
200,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,"1282.9617021276595",0,0,0,0,0,0,0,0,1,0,0,0,1,1175,1276570800,"128.46.214.10"
201,123,0,0,0,0,0,0,0,0,0,0,0,0,0,"625.0569105691056",0,0,0,0,0,0,0,0,"0.8780487804878049",0,0,0,1,123,1276322400,"129.195.254.33"
202,180,0,0,0,0,0,0,0,0,0,0,0,0,0,"677.2444444444444",0,0,0,0,0,0,0,0,"0.8777777777777778",0,0,0,1,180,1276329600,"129.195.254.33"
203,205,0,0,0,0,0,0,0,0,0,0,0,0,0,"979.7560975609756",0,0,0,0,0,0,0,0,"0.9170731707317074",0,0,0,2,205,1276333200,"129.195.254.33"
204,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,"1285.6221079691518",0,0,0,0,0,0,0,0,0,0,0,0,1,1167,1276570800,"129.237.233.59"
205,346,0,0,0,0,0,0,0,0,0,0,0,0,0,"1458.291907514451",0,0,0,0,0,0,0,0,"0.9364161849710982",0,0,0,1,346,1276336800,"129.97.134.71"
206,3478,0,0,58,119,1981,0,1,0,0,0,6,"0.9982748706152962",3472,"270.3818286371478",0,0,0,0,0,0,0,0,"0.0017251293847038527",0,0,0,1,3478,1286402400,"130.132.1.11"
207,360,0,0,0,0,0,0,0,0,0,0,0,0,0,"1192.0694444444443",0,0,0,0,0,0,0,0,"0.95",0,0,0,1,360,1276344000,"130.14.29.110"
208,690,0,0,0,0,0,0,0,0,0,0,0,0,0,"1086.517391304348",0,0,0,0,0,0,0,0,"0.9376811594202898",0,0,0,1,690,1276347600,"130.14.29.110"
209,145,0,0,0,0,0,0,0,0,0,0,0,0,0,"1380.6896551724137",0,0,0,0,0,0,0,0,"0.9793103448275862",0,0,0,1,145,1276362000,"130.14.29.110"
210,181,0,0,0,0,0,0,0,0,0,0,0,0,0,"1329.867403314917",0,0,0,0,0,0,0,0,"0.9723756906077348",0,0,0,1,181,1276365600,"130.14.29.110"
211,187,0,0,0,0,0,0,0,0,0,0,0,0,0,"1438.1871657754011",0,0,0,0,0,0,0,0,"0.9893048128342246",0,0,0,1,187,1276369200,"130.14.29.110"
212,77424,0,0,0,0,0,0,0,0,0,0,0,0,0,"1499.540969208514",0,0,0,0,0,0,0,0,"0.00020665426741062204",0,0,0,1,77424,1276351200,"130.14.29.30"
213,206,0,0,0,0,0,0,0,0,0,0,0,0,0,"146.3009708737864",0,0,0,0,0,0,0,0,"0.970873786407767",0,0,0,1,206,1349982000,"132.177.243.244"
214,753,0,0,0,0,0,0,0,0,0,0,0,0,0,"1438.2270916334662",0,0,0,0,0,0,0,0,"0.9362549800796812",0,0,0,1,753,1276318800,"133.163.194.114"
215,755,0,0,0,0,0,0,0,0,0,0,0,0,0,"1434.523178807947",0,0,0,0,0,0,0,0,"0.9337748344370861",0,0,0,1,755,1276322400,"133.163.194.114"
216,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,"63.865582191780824",0,0,0,0,0,0,0,0,"0.9580479452054794",0,0,0,1,1168,1350057600,"134.241.9.96"
217,174,0,0,0,0,0,0,0,0,0,0,0,0,0,"1180.7643678160919",0,0,0,0,0,0,0,0,"0.8850574712643678",0,0,0,1,174,1276333200,"134.65.6.49"
218,12982,0,0,0,0,0,0,0,0,0,0,0,0,0,"217.22230781081498",0,0,0,0,0,0,0,0,"0.0007702973347712217",0,0,0,1,12982,1191852000,"136.160.250.2"
219,231,0,0,0,0,0,0,0,0,0,0,0,0,0,"1269.2987012987012",0,0,0,0,0,0,0,0,"0.9177489177489178",0,0,0,2,231,1276333200,"140.109.17.62"
220,224,0,0,0,0,0,0,0,0,0,0,0,0,0,"178.40625",0,0,0,0,0,0,0,0,0,0,0,0,1,224,1276570800,"140.113.249.197"
221,197,0,0,0,0,0,0,0,0,0,0,0,0,0,"781.7766497461929",0,0,0,0,0,0,0,0,"0.8781725888324873",0,0,0,1,197,1276351200,"140.147.249.7"
222,126,0,0,0,0,0,0,0,0,0,0,0,0,0,"665.4761904761905",0,0,0,0,0,0,0,0,"0.8412698412698413",0,0,0,1,126,1276358400,"140.147.249.7"
223,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,"823.1380407124682",0,0,0,0,0,0,0,0,1,0,0,0,1,1572,1276570800,"140.180.172.206"
224,412,0,0,0,0,0,0,0,0,0,0,0,0,0,"1227.618932038835",0,0,0,0,0,0,0,0,"0.16019417475728157",0,0,0,1,412,1349992800,"140.211.10.16"
225,412,0,0,0,0,0,0,0,0,0,0,0,0,0,"1227.6844660194174",0,0,0,0,0,0,0,0,"0.16019417475728157",0,0,0,1,412,1350079200,"140.211.10.16"
226,2896,0,0,0,0,0,0,0,0,0,0,0,0,0,"1413.738950276243",0,0,0,0,0,0,0,0,"0.04212707182320442",0,0,0,1,2896,1349989200,"140.247.173.13"
227,2902,0,0,0,0,0,0,0,0,0,0,0,0,0,"1413.724672639559",0,0,0,0,0,0,0,0,"0.06237077877325982",0,0,0,1,2902,1350075600,"140.247.173.13"
228,167,0,0,0,0,0,0,0,0,0,0,0,0,0,"954.2095808383234",0,0,0,"0.32934131736526945",0,0,0,0,"0.6706586826347305",0,0,0,1,167,1349618400,"141.0.170.108"
229,928,0,0,0,0,0,0,0,0,0,0,0,0,0,"1183.6691810344828",0,0,0,0,0,0,0,0,"0.9741379310344828",0,0,0,1,928,1349359200,"141.101.112.16"
230,326,0,0,0,0,0,0,0,0,0,0,0,0,0,"1337.5398773006134",0,0,0,0,0,0,0,0,"0.901840490797546",0,0,0,3,326,1276329600,"142.166.14.69"
231,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,"1204.5306772908366",0,0,0,0,0,0,0,0,"0.8143426294820717",0,0,0,7,1255,1276333200,"142.166.14.69"
232,403,0,0,0,0,0,0,0,0,0,0,0,0,0,"1338.4143920595534",0,0,0,0,0,0,0,0,"0.890818858560794",0,0,0,1,403,1276340400,"142.166.14.69"
233,126,0,0,0,0,0,0,0,0,0,0,0,0,0,"1260.3174603174602",0,0,0,0,0,0,0,0,"0.873015873015873",0,0,0,1,126,1276351200,"142.166.14.69"
234,457,0,0,0,0,0,0,0,0,0,0,0,0,0,"1099.7571115973742",0,0,0,0,0,0,0,0,"0.7592997811816192",0,0,0,2,457,1276354800,"142.166.14.69"
235,165,0,0,0,0,0,0,0,0,0,0,0,0,0,"1121.612121212121",0,0,0,0,0,0,0,0,"0.8121212121212121",0,0,0,1,165,1276315200,"142.166.14.70"
236,126,0,0,0,0,0,0,0,0,0,0,0,0,0,"1020.1349206349206",0,0,0,0,0,0,0,0,"0.5476190476190477",0,0,0,2,126,1276322400,"142.166.14.70"
237,155,0,0,0,0,0,0,0,0,0,0,0,0,0,"1221.7032258064517",0,0,0,0,0,0,0,0,"0.864516129032258",0,0,0,1,155,1276329600,"142.166.14.70"
238,355,0,0,0,0,0,0,0,0,0,0,0,0,0,"1141.8309859154929",0,0,0,0,0,0,0,0,"0.8450704225352113",0,0,0,7,355,1276333200,"142.166.14.70"
239,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,"1213.446846846847",0,0,0,0,0,0,0,0,"0.8891891891891892",0,0,0,4,1110,1276340400,"142.166.14.70"
240,397,0,0,0,0,0,0,0,0,0,0,0,0,0,"1230.6448362720403",0,0,0,0,0,0,0,0,"0.8740554156171285",0,0,0,3,397,1276344000,"142.166.14.70"
241,243,0,0,0,0,0,0,0,0,0,0,0,0,0,"1329.053497942387",0,0,0,0,0,0,0,0,"0.9670781893004116",0,0,0,2,243,1276351200,"142.166.14.70"
242,289,0,0,0,0,0,0,0,0,0,0,0,0,0,"1282.9723183391004",0,0,0,0,0,0,0,0,"0.8823529411764706",0,0,0,2,289,1276354800,"142.166.14.70"
243,117,0,0,0,0,0,0,0,0,0,0,0,0,0,"1395.7350427350427",0,0,0,0,0,0,0,0,"0.9829059829059829",0,0,0,1,117,1276365600,"142.166.14.70"
244,146,0,0,0,0,0,0,0,0,0,0,0,0,0,"1137.1575342465753",0,0,0,0,0,0,0,0,"0.863013698630137",0,0,0,3,146,1276311600,"142.166.14.71"
245,231,0,0,0,0,0,0,0,0,0,0,0,0,0,"1331.974025974026",0,0,0,0,0,0,0,0,"0.9437229437229437",0,0,0,3,231,1276326000,"142.166.14.71"
246,842,0,0,0,0,0,0,0,0,0,0,0,0,0,"1286.857482185273",0,0,0,0,0,0,0,0,"0.8824228028503563",0,0,0,8,842,1276333200,"142.166.14.71"
247,459,0,0,0,0,0,0,0,0,0,0,0,0,0,"1164.7015250544662",0,0,0,0,0,0,0,0,"0.7799564270152506",0,0,0,3,459,1276340400,"142.166.14.71"
248,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,"1351.6500372300818",0,0,0,0,0,0,0,0,"0.8935219657483247",0,0,0,3,1343,1276344000,"142.166.14.71"
249,425,0,0,0,0,0,0,0,0,0,0,0,0,0,"1205.6023529411764",0,0,0,0,0,0,0,0,"0.8635294117647059",0,0,0,6,425,1276347600,"142.166.14.71"
250,190,0,0,0,0,0,0,0,0,0,0,0,0,0,"1009.8105263157895",0,0,0,0,0,0,0,0,"0.6631578947368421",0,0,0,3,190,1276351200,"142.166.14.71"
251,593,0,0,0,0,0,0,0,0,0,0,0,0,0,"1397.1112984822935",0,0,0,0,0,0,0,0,"0.8954468802698144",0,0,0,2,593,1276362000,"142.166.14.71"
252,186,0,0,0,0,0,0,0,0,0,0,0,0,0,"1248.5537634408602",0,0,0,0,0,0,0,0,"0.9247311827956989",0,0,0,3,186,1276369200,"142.166.14.71"
253,385,0,0,0,0,0,0,0,0,0,0,0,0,0,"1337.7272727272727",0,0,0,0,0,0,0,0,"0.9506493506493506",0,0,0,3,385,1276570800,"142.166.14.71"
254,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,"1317.2899713467048",0,0,0,0,0,0,0,0,"0.8796561604584527",0,0,0,7,1745,1276333200,"142.166.14.72"
255,529,0,0,0,0,0,0,0,0,0,0,0,0,0,"1361.9035916824196",0,0,0,0,0,0,0,0,"0.9111531190926276",0,0,0,2,529,1276354800,"142.166.14.72"
256,584,0,0,0,0,0,0,0,0,0,0,0,0,0,"1299.3082191780823",0,0,0,0,0,0,0,0,"0.8835616438356164",0,0,0,4,584,1276358400,"142.166.14.72"
257,271,0,0,0,0,0,0,0,0,0,0,0,0,0,"1349.5239852398524",0,0,0,0,0,0,0,0,"0.8671586715867159",0,0,0,1,271,1276369200,"142.166.14.72"
258,144,0,0,0,0,0,0,0,0,0,0,0,0,0,"971.1458333333334",0,0,0,0,0,0,0,0,"0.6597222222222222",0,0,0,2,144,1276315200,"142.166.14.77"
259,111,0,0,0,0,0,0,0,0,0,0,0,0,0,"1008.3603603603603",0,0,0,0,0,0,0,0,"0.6396396396396397",0,0,0,2,111,1276318800,"142.166.14.77"
260,194,0,0,0,0,0,0,0,0,0,0,0,0,0,"904.3144329896908",0,0,0,0,0,0,0,0,"0.6494845360824743",0,0,0,1,194,1276322400,"142.166.14.77"
261,143,0,0,0,0,0,0,0,0,0,0,0,0,0,"1015.006993006993",0,0,0,0,0,0,0,0,"0.7482517482517482",0,0,0,2,143,1276326000,"142.166.14.77"
262,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,"1280.3410454155955",0,0,0,0,0,0,0,0,"0.9040274207369323",0,0,0,10,1167,1276333200,"142.166.14.77"
263,554,0,0,0,0,0,0,0,0,0,0,0,0,0,"1177.942238267148",0,0,0,0,0,0,0,0,"0.8357400722021661",0,0,0,4,554,1276340400,"142.166.14.77"
264,213,0,0,0,0,0,0,0,0,0,0,0,0,0,"1009.7887323943662",0,0,0,0,0,0,0,0,"0.7605633802816901",0,0,0,4,213,1276344000,"142.166.14.77"
265,190,0,0,0,0,0,0,0,0,0,0,0,0,0,"1019.8789473684211",0,0,0,0,0,0,0,0,"0.7",0,0,0,4,190,1276347600,"142.166.14.77"
266,511,0,0,0,0,0,0,0,0,0,0,0,0,0,"1028.3346379647749",0,0,0,0,0,0,0,0,"0.6477495107632094",0,0,0,5,511,1276351200,"142.166.14.77"
267,843,0,0,0,0,0,0,0,0,0,0,0,0,0,"1193.9039145907473",0,0,0,0,0,0,0,0,"0.7046263345195729",0,0,0,4,843,1276354800,"142.166.14.77"
268,226,0,0,0,0,0,0,0,0,0,0,0,0,0,"1157.4513274336284",0,0,0,0,0,0,0,0,"0.8230088495575221",0,0,0,3,226,1276358400,"142.166.14.77"
269,716,0,0,0,0,0,0,0,0,0,0,0,0,0,"1430.1703910614526",0,0,0,0,0,0,0,0,"0.9678770949720671",0,0,0,4,716,1276362000,"142.166.14.77"
270,193,0,0,0,0,0,0,0,0,0,0,0,0,0,"1134.4507772020725",0,0,0,0,0,0,0,0,"0.7927461139896373",0,0,0,3,193,1276365600,"142.166.14.77"
271,258,0,0,0,0,0,0,0,0,0,0,0,0,0,"1300.0697674418604",0,0,0,0,0,0,0,0,"0.9224806201550387",0,0,0,3,258,1276369200,"142.166.14.77"
272,288,0,0,0,0,0,0,0,0,0,0,0,0,0,"1377.8993055555557",0,0,0,0,0,0,0,0,"0.9201388888888888",0,0,0,3,288,1276329600,"142.166.14.78"
273,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,"1259.9451594851707",0,0,0,0,0,0,0,0,"0.8153329602686066",0,0,0,8,1787,1276333200,"142.166.14.78"
274,143,0,0,0,0,0,0,0,0,0,0,0,0,0,"1256.7132867132866",0,0,0,0,0,0,0,0,"0.9370629370629371",0,0,0,3,143,1276336800,"142.166.14.78"
275,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,"1304.3218210361067",0,0,0,0,0,0,0,0,"0.8516483516483516",0,0,0,5,1274,1276340400,"142.166.14.78"
276,473,0,0,0,0,0,0,0,0,0,0,0,0,0,"1280.061310782241",0,0,0,0,0,0,0,0,"0.9090909090909091",0,0,0,3,473,1276344000,"142.166.14.78"
277,867,0,0,0,0,0,0,0,0,0,0,0,0,0,"1298.4221453287198",0,0,0,0,0,0,0,0,"0.916955017301038",0,0,0,5,867,1276351200,"142.166.14.78"
278,774,0,0,0,0,0,0,0,0,0,0,0,0,0,"1451.750645994832",0,0,0,0,0,0,0,0,"0.9844961240310077",0,0,0,4,774,1276354800,"142.166.14.78"
279,478,0,0,0,0,0,0,0,0,0,0,0,0,0,"1286.9853556485355",0,0,0,0,0,0,0,0,"0.891213389121339",0,0,0,4,478,1276318800,"142.166.14.79"
280,114,0,0,0,0,0,0,0,0,0,0,0,0,0,"1153.842105263158",0,0,0,0,0,0,0,0,"0.8245614035087719",0,0,0,4,114,1276329600,"142.166.14.79"
281,482,0,0,0,0,0,0,0,0,0,0,0,0,0,"1135.2842323651453",0,0,0,"0.008298755186721992",0,0,0,0,"0.8775933609958506",0,0,0,8,482,1276333200,"142.166.14.79"
282,186,0,0,0,0,0,0,0,0,0,0,0,0,0,"1007.2311827956989",0,0,0,0,0,0,0,0,"0.8010752688172043",0,0,0,3,186,1276336800,"142.166.14.79"
283,11201,0,0,0,0,0,0,0,0,0,0,0,0,0,"1445.2764931702527",0,0,0,0,0,0,0,0,"0.981608784929917",0,0,0,4,11201,1276340400,"142.166.14.79"
284,164,0,0,0,0,0,0,0,0,0,0,0,0,0,"1147.9817073170732",0,0,0,0,0,0,0,0,"0.6951219512195121",0,0,0,2,164,1276351200,"142.166.14.79"
285,107,0,0,0,0,0,0,0,0,0,0,0,0,0,"1123.5327102803737",0,0,0,0,0,0,0,0,"0.8878504672897196",0,0,0,3,107,1276358400,"142.166.14.79"
286,177,0,0,0,0,0,0,0,0,0,0,0,0,0,"1323.7570621468926",0,0,0,0,0,0,0,0,"0.8870056497175142",0,0,0,2,177,1276365600,"142.166.14.79"
287,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,"1296.3832487309644",0,0,0,0,0,0,0,0,"0.9086294416243654",0,0,0,7,1576,1276333200,"142.166.14.80"
288,235,0,0,0,0,0,0,0,0,0,0,0,0,0,"1199.8340425531915",0,0,0,0,0,0,0,0,"0.8851063829787233",0,0,0,3,235,1276340400,"142.166.14.80"
289,257,0,0,0,0,0,0,0,0,0,0,0,0,0,"1224.5175097276265",0,0,0,0,0,0,0,0,"0.8754863813229572",0,0,0,3,257,1276347600,"142.166.14.80"
290,599,0,0,0,0,0,0,0,0,0,0,0,0,0,"1263.914858096828",0,0,0,0,0,0,0,0,"0.9065108514190318",0,0,0,4,599,1276351200,"142.166.14.80"
291,367,0,0,0,0,0,0,0,0,0,0,0,0,0,"1183.8964577656675",0,0,0,0,0,0,0,0,"0.773841961852861",0,0,0,5,367,1276354800,"142.166.14.80"
292,250,0,0,0,0,0,0,0,0,0,0,0,0,0,"1339.224",0,0,0,0,0,0,0,0,"0.912",0,0,0,2,250,1276362000,"142.166.14.80"
293,129,0,0,0,0,0,0,0,0,0,0,0,0,0,"1217.5426356589148",0,0,0,0,0,0,0,0,"0.8294573643410853",0,0,0,3,129,1276369200,"142.166.14.80"
294,401,0,0,0,0,0,0,0,0,0,0,0,0,0,"1394.5561097256857",0,0,0,0,0,0,0,0,"0.9177057356608479",0,0,0,2,401,1276311600,"142.166.14.85"
295,130,0,0,0,0,0,0,0,0,0,0,0,0,0,"1114.1307692307691",0,0,0,0,0,0,0,0,"0.8",0,0,0,1,130,1276315200,"142.166.14.85"
296,456,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,0,0,0,0,0,0,0,0,"0.8530701754385965",0,0,0,1,456,1276322400,"142.166.14.85"
297,129,0,0,0,0,0,0,0,0,0,0,0,0,0,"1238.2093023255813",0,0,0,0,0,0,0,0,"0.8604651162790697",0,0,0,2,129,1276326000,"142.166.14.85"
298,374,0,0,0,0,0,0,0,0,0,0,0,0,0,"1212.149732620321",0,0,0,0,0,0,0,0,"0.8796791443850267",0,0,0,7,374,1276329600,"142.166.14.85"
299,2513,0,0,0,0,0,0,0,0,0,0,0,0,0,"1353.7660167130919",0,0,0,0,0,0,0,0,"0.8547552725825707",0,0,0,8,2513,1276333200,"142.166.14.85"
300,227,0,0,0,0,0,0,0,0,0,0,0,0,0,"1230.7885462555066",0,0,0,0,0,0,0,0,"0.8898678414096917",0,0,0,3,227,1276336800,"142.166.14.85"
301,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,"1359.8554156171285",0,0,0,0,0,0,0,0,"0.9279596977329975",0,0,0,5,1985,1276340400,"142.166.14.85"
302,214,0,0,0,0,0,0,0,0,0,0,0,0,0,"1263.3504672897195",0,0,0,0,0,0,0,0,"0.9205607476635514",0,0,0,4,214,1276344000,"142.166.14.85"
303,468,0,0,0,0,0,0,0,0,0,0,0,0,0,"1307.957264957265",0,0,0,0,0,0,0,0,"0.9316239316239316",0,0,0,3,468,1276347600,"142.166.14.85"
304,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,"1333.2276707530648",0,0,0,0,0,0,0,0,"0.9133099824868651",0,0,0,3,1142,1276351200,"142.166.14.85"
