RowNo,"P1_rph","P2_unique_dns_req","P3_domain_rph","P4_avg_rpm","P5_high_req","P6_mx","P7_ptr","P8_dnsserver","P9_TDL","P10_SDL","P11_unique_ratio","P12_nx","P13_flow_ratio","P14_dnsrph","P15_len","P16_IRC_ratio","P17_domain_length","P18_SMB_ratio","P19_TLS_ratio","P20_SSH_ratio","P21_MQTT_ratio","P22_TFTP_ratio","P23_NBNS_ratio","P24_TCP_ratio","P25_DCERPC_ratio","P26_ICMP_ratio","P27_DHCP_ratio","P28_UNIQUEDST_count","P29_DST_count",ReqTime,"ip_src"
140,577,0,0,0,0,0,0,0,0,0,0,0,0,0,"1645.376083188908",0,0,0,0,0,0,0,0,"0.9098786828422877",0,0,0,1,577,1499360400,"104.16.152.6"
141,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,"1471.053171641791",0,0,0,"0.0037313432835820895",0,0,0,0,"0.9813432835820896",0,0,0,1,1072,1499191200,"104.16.153.6"
142,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,"1506.3435039370079",0,0,0,"0.003937007874015748",0,0,0,0,"0.922244094488189",0,0,0,1,1016,1499364000,"104.16.153.6"
143,723,0,0,0,0,0,0,0,0,0,0,0,0,0,"1573.7385892116183",0,0,0,"0.005532503457814661",0,0,0,0,"0.9695712309820194",0,0,0,1,723,1499083200,"104.16.154.6"
144,793,0,0,0,0,0,0,0,0,0,0,0,0,0,"1585.9621689785624",0,0,0,0,0,0,0,0,"0.914249684741488",0,0,0,1,793,1499194800,"104.16.155.6"
145,105,0,0,0,0,0,0,0,0,0,0,0,0,0,"611.2761904761904",0,0,0,"0.2571428571428571",0,0,0,0,0,0,0,0,1,105,1499173200,"104.16.16.15"
146,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,"1848.5705467372134",0,0,0,"0.4964726631393298","0.0008818342151675485",0,0,0,0,0,0,0,1,1134,1499173200,"104.16.16.221"
147,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,"1599.0075885328836",0,0,0,"0.5067453625632378",0,0,0,0,"0.49325463743676223",0,0,0,1,1186,1499176800,"104.16.16.221"
148,163,0,0,0,0,0,0,0,0,0,0,0,0,0,"1443.9018404907974",0,0,0,"0.6625766871165644",0,0,0,0,"0.3374233128834356",0,0,0,1,163,1499097600,"104.16.16.35"
149,159,0,0,0,0,0,0,0,0,0,0,0,0,0,"1464.748427672956",0,0,0,"0.5974842767295597",0,0,0,0,"0.4025157232704403",0,0,0,1,159,1499169600,"104.16.16.35"
150,222,0,0,0,0,0,0,0,0,0,0,0,0,0,"1227.5765765765766",0,0,0,"0.6126126126126126",0,0,0,0,"0.38288288288288286",0,0,0,1,222,1499259600,"104.16.16.35"
151,117,0,0,0,0,0,0,0,0,0,0,0,0,0,"1434.2136752136753",0,0,0,0,0,0,0,0,"0.5213675213675214",0,0,0,1,117,1499266800,"104.16.16.35"
152,167,0,0,0,0,0,0,0,0,0,0,0,0,0,"1379.8263473053892",0,0,0,0,0,0,0,0,"0.437125748502994",0,0,0,1,167,1499342400,"104.16.16.35"
153,341,0,0,0,0,0,0,0,0,0,0,0,0,0,"1405.4545454545455",0,0,0,"0.6862170087976539",0,0,0,0,"0.31378299120234604",0,0,0,2,341,1499346000,"104.16.16.35"
154,150,0,0,0,0,0,0,0,0,0,0,0,0,0,"1515.34",0,0,0,0,0,0,0,0,"0.25333333333333335",0,0,0,1,150,1499432400,"104.16.16.35"
155,122,0,0,0,0,0,0,0,0,0,0,0,0,0,"1395.1475409836066",0,0,0,0,0,0,0,0,"0.5901639344262295",0,0,0,1,122,1499446800,"104.16.16.35"
156,6066,0,0,0,0,0,0,0,0,0,0,0,0,0,"1525.644576327069",0,0,0,"0.41526541378173426","0.00016485328058028355",0,0,0,"0.5845697329376854",0,0,0,1,6066,1499342400,"104.16.162.179"
157,4243,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013.8105114305915",0,0,0,"0.5116662738628329",0,0,0,0,"0.4883337261371671",0,0,0,1,4243,1499346000,"104.16.162.179"
158,6572,0,0,0,0,0,0,0,0,0,0,0,0,0,"1548.7277845404747",0,0,0,"0.45328667072428486",0,0,0,0,"0.5467133292757151",0,0,0,1,6572,1499428800,"104.16.162.179"
159,5637,0,0,0,0,0,0,0,0,0,0,0,0,0,"1918.0580095795635",0,0,0,"0.44722370054993793",0,0,0,0,"0.5527762994500621",0,0,0,1,5637,1499108400,"104.16.164.179"
160,6736,0,0,0,0,0,0,0,0,0,0,0,0,0,"1678.0155878859857",0,0,0,"0.45308788598574823",0,0,0,0,"0.5469121140142518",0,0,0,1,6736,1499083200,"104.16.165.179"
161,6472,0,0,0,0,0,0,0,0,0,0,0,0,0,"1509.7897095179233",0,0,0,0,0,0,0,0,0,0,0,0,0,6472,1499090400,"104.16.165.179"
162,3141,0,0,0,0,0,0,0,0,0,0,0,0,0,"2028.6255969436486",0,0,0,"0.5020694046482012",0,1,0,0,"0.4979305953517988",0,0,0,1,3141,1499256000,"104.16.165.179"
163,918,0,0,0,0,0,0,0,0,0,0,0,0,0,"1775.8649237472766",0,0,0,"0.2440087145969499",0,0,0,0,"0.7559912854030502",0,0,0,1,918,1499101200,"104.16.165.228"
164,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,"1573.5235803657363",0,0,0,"0.4128970163618864",0,0,0,0,"0.5871029836381135",0,0,0,1,1039,1499252400,"104.16.165.228"
165,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,"1596.9375",0,0,0,"0.35132575757575757",0,0,0,0,"0.6486742424242424",0,0,0,1,1056,1499256000,"104.16.165.228"
166,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,"1548.8882575757575",0,0,0,"0.26136363636363635",0,0,0,0,"0.7386363636363636",0,0,0,2,1056,1499259600,"104.16.165.228"
167,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,"1560.7895238095239",0,0,0,"0.4361904761904762",0,0,0,0,"0.5638095238095238",0,0,0,1,1050,1499349600,"104.16.165.228"
168,113,0,0,0,0,0,0,0,0,0,0,0,0,0,"529.8053097345132",0,0,0,"0.6460176991150443",0,0,0,0,"0.35398230088495575",0,0,0,1,113,1499184000,"104.16.17.221"
169,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,"1677.7943743937924",0,0,0,"0.45586808923375366",0,0,0,0,"0.5441319107662463",0,0,0,1,1031,1499259600,"104.16.17.221"
170,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,"1470.7405405405405",0,0,0,"0.372972972972973",0,0,0,0,"0.6270270270270271",0,0,0,1,1110,1499432400,"104.16.17.221"
171,148,0,0,0,0,0,0,0,0,0,0,0,0,0,"1603.9864864864865",0,0,0,"0.6418918918918919",0,0,0,0,"0.3581081081081081",0,0,0,1,148,1499101200,"104.16.17.35"
172,246,0,0,0,0,0,0,0,0,0,0,0,0,0,"1273.2357723577236",0,0,0,"0.573170731707317",0,0,0,0,"0.4268292682926829",0,0,0,2,246,1499176800,"104.16.17.35"
173,184,0,0,0,0,0,0,0,0,0,0,0,0,0,"1300.695652173913",0,0,0,"0.8206521739130435",0,0,0,0,"0.1793478260869565",0,0,0,1,184,1499252400,"104.16.17.35"
174,160,0,0,0,0,0,0,0,0,0,0,0,0,0,"1432.75625",0,0,0,0,0,0,0,0,"0.38125",0,0,0,1,160,1499256000,"104.16.17.35"
175,465,0,0,0,0,0,0,0,0,0,0,0,0,0,"1394.7290322580645",0,0,0,"0.6258064516129033",0,0,0,0,"0.3741935483870968",0,0,0,1,465,1499259600,"104.16.18.221"
176,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,"1629.8455882352941",0,0,0,"0.4599673202614379",0,0,0,0,"0.5400326797385621",0,0,0,1,1224,1499256000,"104.16.18.29"
177,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,"1800.0110826939472",0,0,0,"0.5626598465473146",0,0,0,0,"0.4373401534526854",0,0,0,1,1173,1499346000,"104.16.18.29"
178,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,"1488.875172413793",0,0,0,"0.31655172413793103",0,0,0,0,"0.6834482758620689",0,0,0,1,1450,1499443200,"104.16.18.29"
179,169,0,0,0,0,0,0,0,0,0,0,0,0,0,"1512.1715976331361",0,0,0,0,0,0,0,0,"0.5325443786982249",0,0,0,1,169,1499101200,"104.16.18.35"
180,192,0,0,0,0,0,0,0,0,0,0,0,0,0,"1278.4479166666667",0,0,0,"0.6822916666666666",0,0,0,0,"0.3177083333333333",0,0,0,1,192,1499173200,"104.16.18.35"
181,162,0,0,0,0,0,0,0,0,0,0,0,0,0,"1409.9506172839506",0,0,0,0,0,0,0,0,"0.6790123456790124",0,0,0,1,162,1499432400,"104.16.18.35"
182,156,0,0,0,0,0,0,0,0,0,0,0,0,0,"1458.621794871795",0,0,0,0,0,0,0,0,"0.6346153846153846",0,0,0,1,156,1499446800,"104.16.18.35"
183,182,0,0,0,0,0,0,0,0,0,0,0,0,0,"1332.9120879120878",0,0,0,"0.5604395604395604",0,0,0,0,"0.43956043956043955",0,0,0,1,182,1499454000,"104.16.18.35"
184,4598,0,0,0,0,0,0,0,0,0,0,0,0,0,"1955.0043497172683",0,0,0,0,0,0,0,0,1,0,0,0,1,4598,1499169600,"104.16.181.67"
185,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,"1762.5912133891213",0,0,0,"0.4769874476987448",0,0,0,0,"0.5230125523012552",0,0,0,1,2390,1499432400,"104.16.181.67"
186,311,0,0,0,0,0,0,0,0,0,0,0,0,0,"1460.0096463022508",0,0,0,0,0,0,0,0,1,0,0,0,1,311,1499259600,"104.16.182.67"
187,344,0,0,0,0,0,0,0,0,0,0,0,0,0,"1737.0872093023256",0,0,0,0,0,0,0,0,0,0,0,0,0,344,1499090400,"104.16.185.108"
188,205,0,0,0,0,0,0,0,0,0,0,0,0,0,"1413.3268292682926",0,0,0,"0.7219512195121951",0,0,0,0,"0.2780487804878049",0,0,0,1,205,1499364000,"104.16.185.108"
189,428,0,0,0,0,0,0,0,0,0,0,0,0,0,"1426.7196261682243",0,0,0,"0.5163551401869159",0,0,0,0,"0.48364485981308414",0,0,0,1,428,1499176800,"104.16.188.108"
190,277,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,0,0,0,"0.49097472924187724",0,0,0,0,"0.5090252707581228",0,0,0,1,277,1499259600,"104.16.188.108"
191,952,0,0,0,0,0,0,0,0,0,0,0,0,0,"2132.108193277311",0,0,0,0,0,0,0,0,0,0,0,0,0,952,1499090400,"104.16.19.29"
192,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,"1794.9173262972736",0,0,0,"0.34300791556728233",0,0,0,0,"0.6569920844327177",0,0,0,1,1137,1499176800,"104.16.19.29"
193,188,0,0,0,0,0,0,0,0,0,0,0,0,0,"1334.159574468085",0,0,0,"0.5691489361702128",0,0,0,0,"0.4308510638297872",0,0,0,2,188,1499176800,"104.16.19.35"
194,152,0,0,0,0,0,0,0,0,0,0,0,0,0,"1231.0723684210527",0,0,0,"0.3157894736842105",0,0,0,0,"0.6776315789473685",0,0,0,1,152,1499263200,"104.16.19.35"
195,137,0,0,0,0,0,0,0,0,0,0,0,0,0,"1161.9197080291972",0,0,0,"0.6715328467153284",0,0,0,0,"0.3284671532846715",0,0,0,1,137,1499346000,"104.16.19.35"
196,113,0,0,0,0,0,0,0,0,0,0,0,0,0,"1074.787610619469",0,0,0,0,0,0,0,0,0,0,0,0,0,113,1499090400,"104.16.2.9"
197,106,0,0,0,0,0,0,0,0,0,0,0,0,0,"382.20754716981133",0,0,0,"0.24050632911392406",0,0,0,0,1,0,0,0,2,106,1499169600,"104.16.2.9"
198,125,0,0,0,0,0,0,0,0,0,0,0,0,0,"895.088",0,0,0,"0.568",0,0,0,0,"0.432",0,0,0,1,125,1499259600,"104.16.2.9"
199,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1499090400,"104.16.20.35"
200,286,0,0,0,0,0,0,0,0,0,0,0,0,0,"1311.8181818181818",0,0,0,0,0,0,0,0,"0.513986013986014",0,0,0,2,286,1499101200,"104.16.20.35"
201,169,0,0,0,0,0,0,0,0,0,0,0,0,0,"1363.526627218935",0,0,0,0,0,0,0,0,"0.621301775147929",0,0,0,2,169,1499446800,"104.16.20.35"
202,135,0,0,0,0,0,0,0,0,0,0,0,0,0,"757.7037037037037",0,0,0,"0.6518518518518519",0,0,0,0,"0.34814814814814815",0,0,0,1,135,1499346000,"104.16.204.165"
203,128,0,0,0,0,0,0,0,0,0,0,0,0,0,"1146.484375",0,0,0,"0.75",0,0,0,0,"0.25",0,0,0,2,128,1499083200,"104.16.208.165"
204,143,0,0,0,0,0,0,0,0,0,0,0,0,0,"1028.2377622377621",0,0,0,"0.7342657342657343",0,0,0,0,"0.26573426573426573",0,0,0,2,143,1499176800,"104.16.208.165"
205,182,0,0,0,0,0,0,0,0,0,0,0,0,0,"1440.0054945054944",0,0,0,0,0,0,0,0,"0.4945054945054945",0,0,0,1,182,1499194800,"104.16.21.35"
206,101,0,0,0,0,0,0,0,0,0,0,0,0,0,"1463.3663366336634",0,0,0,"0.7623762376237624",0,0,0,0,"0.2376237623762376",0,0,0,1,101,1499356800,"104.16.21.35"
207,170,0,0,0,0,0,0,0,0,0,0,0,0,0,"1446.235294117647",0,0,0,"0.4647058823529412",0,0,0,0,"0.5352941176470588",0,0,0,1,170,1499436000,"104.16.21.35"
208,155,0,0,0,0,0,0,0,0,0,0,0,0,0,"1469.4193548387098",0,0,0,"0.025806451612903226",0,0,0,0,"0.3870967741935484",0,0,0,1,155,1499439600,"104.16.21.35"
209,148,0,0,0,0,0,0,0,0,0,0,0,0,0,"1535.4391891891892",0,0,0,0,0,0,0,0,"0.4189189189189189",0,0,0,1,148,1499443200,"104.16.21.35"
210,124,0,0,0,0,0,0,0,0,0,0,0,0,0,"1229.758064516129",0,0,0,"0.49193548387096775",0,0,0,0,"0.5080645161290323",0,0,0,1,124,1499446800,"104.16.21.35"
211,128,0,0,0,0,0,0,0,0,0,0,0,0,0,"465.90625",0,0,0,"0.5703125",0,0,0,0,"0.4296875",0,0,0,4,128,1499083200,"104.16.22.11"
212,176,0,0,0,0,0,0,0,0,0,0,0,0,0,"1327.8863636363637",0,0,0,0,0,0,0,0,0,0,0,0,0,176,1499090400,"104.16.22.35"
213,167,0,0,0,0,0,0,0,0,0,0,0,0,0,"1400.4011976047905",0,0,0,"0.49700598802395207",0,0,0,0,"0.5029940119760479",0,0,0,1,167,1499176800,"104.16.22.35"
214,102,0,0,0,0,0,0,0,0,0,0,0,0,0,"1448.9901960784314",0,0,0,"0.7745098039215687",0,0,0,0,"0.22549019607843138",0,0,0,1,102,1499266800,"104.16.22.35"
215,116,0,0,0,0,0,0,0,0,0,0,0,0,0,"1146.9741379310344",0,0,0,"0.5086206896551724",0,0,0,0,"0.49137931034482757",0,0,0,1,116,1499349600,"104.16.22.35"
216,199,0,0,0,0,0,0,0,0,0,0,0,0,0,"1255.2713567839196",0,0,0,"0.5376884422110553","0.005025125628140704",0,0,0,"0.457286432160804",0,0,0,1,199,1499450400,"104.16.22.35"
217,114,0,0,0,0,0,0,0,0,0,0,0,0,0,"255.64912280701753",0,0,0,"0.32456140350877194",0,0,0,0,"0.6403508771929824",0,0,0,4,114,1499101200,"104.16.23.235"
218,104,0,0,0,0,0,0,0,0,0,0,0,0,0,"1420.9807692307693",0,0,0,"0.5288461538461539",0,0,0,0,"0.47115384615384615",0,0,0,1,104,1499083200,"104.16.23.35"
219,165,0,0,0,0,0,0,0,0,0,0,0,0,0,"1466.1818181818182",0,0,0,"0.6181818181818182",0,0,0,0,"0.38181818181818183",0,0,0,1,165,1499101200,"104.16.23.35"
220,177,0,0,0,0,0,0,0,0,0,0,0,0,0,"1328.231638418079",0,0,0,"0.7005649717514124",0,0,0,0,"0.2994350282485876",0,0,0,1,177,1499259600,"104.16.23.35"
221,165,0,0,0,0,0,0,0,0,0,0,0,0,0,"1432.9757575757576",0,0,0,"0.4909090909090909",0,0,0,0,"0.509090909090909",0,0,0,1,165,1499349600,"104.16.23.35"
222,177,0,0,0,0,0,0,0,0,0,0,0,0,0,"1431.4689265536724",0,0,0,0,0,0,0,0,"0.4180790960451977",0,0,0,1,177,1499353200,"104.16.23.35"
223,162,0,0,0,0,0,0,0,0,0,0,0,0,0,"1410.7716049382716",0,0,0,0,0,0,0,0,"0.35802469135802467",0,0,0,1,162,1499443200,"104.16.23.35"
224,101,0,0,0,0,0,0,0,0,0,0,0,0,0,"1463.6336633663366",0,0,0,"0.6237623762376238",0,0,0,0,"0.37623762376237624",0,0,0,1,101,1499454000,"104.16.23.35"
225,108,0,0,0,0,0,0,0,0,0,0,0,0,0,"320.55555555555554",0,0,0,0,0,0,0,0,0,0,0,0,0,108,1499090400,"104.16.24.216"
226,180,0,0,0,0,0,0,0,0,0,0,0,0,0,"514.5254237288135",0,0,0,0,0,0,0,0,"0.7796610169491526",0,0,0,1,180,1499097600,"104.16.24.216"
227,169,0,0,0,0,0,0,0,0,0,0,0,0,0,"449.7810650887574",0,0,0,0,0,0,0,0,"0.8224852071005917",0,0,0,3,169,1499108400,"104.16.24.216"
228,108,0,0,0,0,0,0,0,0,0,0,0,0,0,"400.3703703703704",0,0,0,0,0,0,0,0,"0.8333333333333334",0,0,0,4,108,1499173200,"104.16.24.216"
229,143,0,0,0,0,0,0,0,0,0,0,0,0,0,"401.0839160839161",0,0,0,0,0,0,0,0,"0.8349514563106796",0,0,0,3,143,1499176800,"104.16.24.216"
230,103,0,0,0,0,0,0,0,0,0,0,0,0,0,"397.0194174757282",0,0,0,0,0,0,0,0,"0.8446601941747572",0,0,0,4,103,1499184000,"104.16.24.216"
231,158,0,0,0,0,0,0,0,0,0,0,0,0,0,"288.50632911392404",0,0,0,0,0,0,0,0,"0.8860759493670886",0,0,0,4,158,1499259600,"104.16.24.216"
232,143,0,0,0,0,0,0,0,0,0,0,0,0,0,"310.3706293706294",0,0,0,0,0,0,0,0,"0.8811188811188811",0,0,0,5,143,1499356800,"104.16.24.216"
233,101,0,0,0,0,0,0,0,0,0,0,0,0,0,"360.5940594059406",0,0,0,0,0,0,0,0,"0.8514851485148515",0,0,0,3,101,1499428800,"104.16.24.216"
234,154,0,0,0,0,0,0,0,0,0,0,0,0,0,"350.7922077922078",0,0,0,0,0,0,0,0,"0.8636363636363636",0,0,0,3,154,1499454000,"104.16.24.216"
235,165,0,0,0,0,0,0,0,0,0,0,0,0,0,"1395.7575757575758",0,0,0,0,0,0,0,0,"0.4666666666666667",0,0,0,1,165,1499086800,"104.16.24.35"
236,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1499094000,"104.16.24.35"
237,154,0,0,0,0,0,0,0,0,0,0,0,0,0,"1518.5714285714287",0,0,0,"0.551948051948052",0,0,0,0,"0.44805194805194803",0,0,0,1,154,1499104800,"104.16.24.35"
238,411,0,0,0,0,0,0,0,0,0,0,0,0,0,"1561.094890510949",0,0,0,"0.5863746958637469",0,0,0,0,"0.41362530413625304",0,0,0,1,411,1499104800,"104.16.24.4"
239,556,0,0,0,0,0,0,0,0,0,0,0,0,0,"1168.9964028776978",0,0,0,"0.5017985611510791",0,0,0,0,"0.4982014388489209",0,0,0,1,556,1499443200,"104.16.24.4"
240,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,"1544.8341543513957",0,0,0,"0.4488232074438971",0,0,0,0,"0.5511767925561029",0,0,0,1,1827,1499086800,"104.16.24.92"
241,2757,0,0,0,0,0,0,0,0,0,0,0,0,0,"1054.247007616975",0,0,0,0,0,0,0,0,0,0,0,0,0,2757,1499090400,"104.16.24.92"
242,3269,0,0,0,0,0,0,0,0,0,0,0,0,0,"694.6011904761905",0,0,0,0,0,0,0,0,0,0,0,0,0,3269,1499094000,"104.16.24.92"
243,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,1499097600,"104.16.24.92"
244,181,0,0,0,0,0,0,0,0,0,0,0,0,0,"365.18232044198896",0,0,0,"0.40331491712707185",0,0,0,0,"0.5966850828729282",0,0,0,1,181,1499108400,"104.16.24.92"
245,292,0,0,0,0,0,0,0,0,0,0,0,0,0,"405.5",0,0,0,"0.7123287671232876",0,0,0,0,"0.2876712328767123",0,0,0,1,292,1499266800,"104.16.24.92"
246,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,"1563.6069078947369",0,0,0,"0.5304276315789473",0,0,0,0,"0.46957236842105265",0,0,0,1,1216,1499353200,"104.16.247.39"
247,133,0,0,0,0,0,0,0,0,0,0,0,0,0,"316.7142857142857",0,0,0,0,0,0,0,0,"0.9047619047619048",0,0,0,2,133,1499169600,"104.16.25.216"
248,110,0,0,0,0,0,0,0,0,0,0,0,0,0,"452.9727272727273",0,0,0,0,0,0,0,0,"0.8181818181818182",0,0,0,2,110,1499194800,"104.16.25.216"
249,143,0,0,0,0,0,0,0,0,0,0,0,0,0,"385.9020979020979",0,0,0,0,0,0,0,0,"0.8461538461538461",0,0,0,5,143,1499263200,"104.16.25.216"
250,186,0,0,0,0,0,0,0,0,0,0,0,0,0,"308.505376344086",0,0,0,0,0,0,0,0,"0.8817204301075269",0,0,0,5,186,1499270400,"104.16.25.216"
251,102,0,0,0,0,0,0,0,0,0,0,0,0,0,"400.48039215686276",0,0,0,0,0,0,0,0,"0.8529411764705882",0,0,0,3,102,1499274000,"104.16.25.216"
252,155,0,0,0,0,0,0,0,0,0,0,0,0,0,"416.19354838709677",0,0,0,0,0,0,0,0,"0.8258064516129032",0,0,0,5,155,1499349600,"104.16.25.216"
253,196,0,0,0,0,0,0,0,0,0,0,0,0,0,"338.9540816326531",0,0,0,0,0,0,0,0,"0.8673469387755102",0,0,0,4,196,1499360400,"104.16.25.216"
254,103,0,0,0,0,0,0,0,0,0,0,0,0,0,"294.22330097087377",0,0,0,0,0,0,0,0,"0.8932038834951457",0,0,0,4,103,1499364000,"104.16.25.216"
255,113,0,0,0,0,0,0,0,0,0,0,0,0,0,"404.2654867256637",0,0,0,0,0,0,0,0,"0.8407079646017699",0,0,0,3,113,1499432400,"104.16.25.216"
256,103,0,0,0,0,0,0,0,0,0,0,0,0,0,"437.43689320388347",0,0,0,0,0,0,0,0,"0.8252427184466019",0,0,0,4,103,1499436000,"104.16.25.216"
257,171,0,0,0,0,0,0,0,0,0,0,0,0,0,"269.7076023391813",0,0,0,0,0,0,0,0,"0.8947368421052632",0,0,0,4,171,1499450400,"104.16.25.216"
258,101,0,0,0,0,0,0,0,0,0,0,0,0,0,"299.980198019802",0,0,0,0,0,0,0,0,"0.8910891089108911",0,0,0,4,101,1499454000,"104.16.25.216"
259,114,0,0,0,0,0,0,0,0,0,0,0,0,0,"1378.9473684210527",0,0,0,"0.5614035087719298",0,0,0,0,"0.43859649122807015",0,0,0,1,114,1499104800,"104.16.25.35"
260,316,0,0,0,0,0,0,0,0,0,0,0,0,0,"1440.7278481012659",0,0,0,0,0,0,0,0,"0.3",0,0,0,2,316,1499173200,"104.16.25.35"
261,102,0,0,0,0,0,0,0,0,0,0,0,0,0,"1454.921568627451",0,0,0,"0.6666666666666666",0,0,0,0,"0.3333333333333333",0,0,0,1,102,1499194800,"104.16.25.35"
262,171,0,0,0,0,0,0,0,0,0,0,0,0,0,"1351.0233918128654",0,0,0,0,0,0,0,0,"0.5906432748538012",0,0,0,1,171,1499256000,"104.16.25.35"
263,158,0,0,0,0,0,0,0,0,0,0,0,0,0,"1440.9177215189873",0,0,0,0,0,0,0,0,"0.43670886075949367",0,0,0,1,158,1499346000,"104.16.25.35"
264,422,0,0,0,0,0,0,0,0,0,0,0,0,0,"1535.6113744075828",0,0,0,"0.35545023696682465",0,0,0,0,"0.6445497630331753",0,0,0,1,422,1499086800,"104.16.25.4"
265,451,0,0,0,0,0,0,0,0,0,0,0,0,0,"1428.789356984479",0,0,0,"0.541019955654102",0,0,0,0,"0.458980044345898",0,0,0,1,451,1499191200,"104.16.25.4"
266,570,0,0,0,0,0,0,0,0,0,0,0,0,0,"1148.8087719298246",0,0,0,"0.4070175438596491",0,0,0,0,"0.5929824561403508",0,0,0,1,570,1499194800,"104.16.25.4"
267,4512,0,0,0,0,0,0,0,0,0,0,0,0,0,"1270.2471187943263",0,0,0,"0.532136524822695",0,0,0,0,"0.467863475177305",0,0,0,1,4512,1499086800,"104.16.25.92"
268,3290,0,0,0,0,0,0,0,0,0,0,0,0,0,"981.2431610942249",0,0,0,0,0,0,0,0,0,0,0,0,0,3290,1499090400,"104.16.25.92"
269,3993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3993,1499094000,"104.16.25.92"
270,2083,0,0,0,0,0,0,0,0,0,0,0,0,0,"1687.85117618819",0,0,0,"0.4469515122419587",0,0,0,0,"0.5530484877580413",0,0,0,1,2083,1499191200,"104.16.25.92"
271,350,0,0,0,0,0,0,0,0,0,0,0,0,0,"581.9171428571428",0,0,0,"0.6714285714285714",0,0,0,0,"0.32857142857142857",0,0,0,1,350,1499266800,"104.16.25.92"
272,247,0,0,0,0,0,0,0,0,0,0,0,0,0,"1190.8461538461538",0,0,0,"0.4048582995951417",0,0,0,0,"0.5951417004048583",0,0,0,1,247,1499353200,"104.16.250.39"
273,283,0,0,0,0,0,0,0,0,0,0,0,0,0,"1040.6890459363958",0,0,0,"0.7102473498233216",0,0,0,0,"0.28975265017667845",0,0,0,1,283,1499450400,"104.16.250.39"
274,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,"1187.8583792289535",0,0,0,"0.4225019669551534",0,0,0,0,"0.5774980330448466",0,0,0,1,1271,1499446800,"104.16.251.39"
275,836,0,0,0,0,0,0,0,0,0,0,0,0,0,"1421.8947368421052",0,0,0,"0.6602870813397129",0,0,0,0,"0.3397129186602871",0,0,0,1,836,1499450400,"104.16.251.39"
276,118,0,0,0,0,0,0,0,0,0,0,0,0,0,"797.8983050847457",0,0,0,"0.5932203389830508",0,0,0,0,"0.4067796610169492",0,0,0,1,118,1499104800,"104.16.254.60"
277,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,"1430.0412541254125",0,0,0,"0.4282178217821782",0,0,0,0,"0.5717821782178217",0,0,0,1,1212,1499191200,"104.16.255.60"
278,734,0,0,0,0,0,0,0,0,0,0,0,0,0,"1456.140326975477",0,0,0,"0.6062670299727521",0,0,0,0,"0.39373297002724794",0,0,0,1,734,1499428800,"104.16.255.60"
279,111,0,0,0,0,0,0,0,0,0,0,0,0,0,"482.990990990991",0,0,0,0,0,0,0,0,0,0,0,0,0,111,1499090400,"104.16.26.216"
280,221,0,0,0,0,0,0,0,0,0,0,0,0,0,"276.19457013574663",0,0,0,0,0,0,0,0,"0.8819444444444444",0,0,0,5,221,1499169600,"104.16.26.216"
281,231,0,0,0,0,0,0,0,0,0,0,0,0,0,"416.5021645021645",0,0,0,0,0,0,0,0,"0.8301886792452831",0,0,0,4,231,1499173200,"104.16.26.216"
282,120,0,0,0,0,0,0,0,0,0,0,0,0,0,"275.2916666666667",0,0,0,0,0,0,0,0,"0.8916666666666667",0,0,0,3,120,1499184000,"104.16.26.216"
283,152,0,0,0,0,0,0,0,0,0,0,0,0,0,"297.2631578947368",0,0,0,0,0,0,0,0,"0.8947368421052632",0,0,0,3,152,1499274000,"104.16.26.216"
284,128,0,0,0,0,0,0,0,0,0,0,0,0,0,"426.640625",0,0,0,0,0,0,0,0,"0.8203125",0,0,0,5,128,1499342400,"104.16.26.216"
285,128,0,0,0,0,0,0,0,0,0,0,0,0,0,"311.3984375",0,0,0,0,0,0,0,0,"0.875",0,0,0,6,128,1499346000,"104.16.26.216"
